"ref_area","source","indicator","sex","classif1","classif2","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2008",5.768,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_INT","2008",12.166,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2008",22.659,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_BAS","2008",10.96,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_INT","2008",11.698,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2008",98.994,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2008",21.76,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2008",77.235,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2008",12.625,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2008",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2008",12.578,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2008",42.7,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2008",4.806,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_INT","2008",37.894,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2008",14.713,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2008",4.982,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_INT","2008",9.73,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2008",28.956,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_BAS","2008",11.925,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_INT","2008",17.032,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2007",224.937,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2007",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2007",56.307,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2007",168.382,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2007",21.062,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2007",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2007",20.956,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2007",101.95,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2007",10.838,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_INT","2007",91.112,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2007",37.558,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2007",14.889,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_INT","2007",22.67,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2007",64.366,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_LTB","2007",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_BAS","2007",30.474,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_INT","2007",33.644,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2007",108.864,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2007",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2007",26.754,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2007",82.11,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2007",7.781,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2007",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2007",7.781,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2007",49.772,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2007",4.408,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_INT","2007",45.364,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2007",19.988,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2007",7.972,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_INT","2007",12.016,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2007",31.324,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_LTB","2007",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_BAS","2007",14.374,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_INT","2007",16.95,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2007",116.073,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2007",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2007",29.553,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2007",86.272,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2007",13.281,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2007",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2007",13.176,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2007",52.179,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2007",6.43,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_INT","2007",45.749,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2007",17.57,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2007",6.916,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_INT","2007",10.654,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2007",33.043,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_LTB","2007",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_BAS","2007",16.101,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_INT","2007",16.694,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2006",266.279,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2006",0.238,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2006",63.426,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2006",202.615,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2006",24.3,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2006",0.749,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2006",23.552,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2006",119.78,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2006",12.137,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_INT","2006",107.643,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2006",54.09,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2006",21.484,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_INT","2006",32.606,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2006",68.108,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_LTB","2006",0.238,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_BAS","2006",29.056,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_INT","2006",38.813,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2006",134.705,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2006",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2006",31.36,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2006",103.168,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2006",8.3,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2006",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2006",8.161,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2006",60.819,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2006",5.061,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_INT","2006",55.759,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2006",31.838,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2006",11.805,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_INT","2006",20.034,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2006",33.747,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_LTB","2006",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_BAS","2006",14.355,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_X","EDU_AGGREGATE_INT","2006",19.215,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2006",131.573,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2006",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2006",32.066,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2006",99.447,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2006",16,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2006",0.609,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2006",15.391,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2006",58.961,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2006",7.076,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L2","EDU_AGGREGATE_INT","2006",51.885,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2006",22.252,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2006",9.68,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_L1","EDU_AGGREGATE_INT","2006",12.573,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2006",34.361,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_LTB","2006",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_BAS","2006",14.701,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_F","OCU_SKILL_X","EDU_AGGREGATE_INT","2006",19.599,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2005",329.084,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2005",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2005",78.955,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2005",236.946,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_TOTAL","EDU_AGGREGATE_ADV","2005",13.13,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2005",38.997,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2005",0.769,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2005",29.309,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L3-4","EDU_AGGREGATE_ADV","2005",8.919,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2005",149.164,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2005",17.818,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_INT","2005",129.476,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L2","EDU_AGGREGATE_ADV","2005",1.87,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2005",73.357,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2005",32.367,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_INT","2005",40.55,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_L1","EDU_AGGREGATE_ADV","2005",0.441,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_TOTAL","2005",67.565,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_LTB","2005",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_BAS","2005",28.001,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_INT","2005",37.612,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_T","OCU_SKILL_X","EDU_AGGREGATE_ADV","2005",1.899,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_TOTAL","2005",173.285,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_LTB","2005",,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_BAS","2005",43.33,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_INT","2005",123.087,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_TOTAL","EDU_AGGREGATE_ADV","2005",6.814,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_TOTAL","2005",14.439,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_BAS","2005",0.389,"U",,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_INT","2005",9.557,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L3-4","EDU_AGGREGATE_ADV","2005",4.492,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_TOTAL","2005",79.42,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_BAS","2005",7.923,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_INT","2005",70.736,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L2","EDU_AGGREGATE_ADV","2005",0.761,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_TOTAL","2005",46.26,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_BAS","2005",20.245,,,,"R1:3513"
"SVK","BA:398","UNE_TUNE_SEX_OCU_EDU_NB","SEX_M","OCU_SKILL_L1","EDU_AGGREGATE_INT","2005",25.735,,,,"R1:3513"
